term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
1993,"ABF Freight Systems, Inc. v. National Labor Relations Board",108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 1, 1993","ABF Freight Systems, Inc.",National Labor Relations Board,92-1550,,"Jan 24, 1994",108.0,0.0,0.0,0.0,1
1993,Simmons v. South Carolina,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 18, 1994",Jonathan Dale Simmons,South Carolina,92-9059,,"Jun 17, 1994",108.0,1.0,0.0,0.0,0
1993,Powell v. Nevada,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 22, 1994",Powell,Nevada,92-8841,,"Mar 30, 1994",108.0,1.0,0.0,0.0,0
1993,Tuilaepa v. California,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 1994",Tuilaepa,California,93-5131,,"Jun 30, 1994",108.0,0.0,0.0,0.0,1
1993,Livadas v. Bradshaw,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 26, 1994",Livadas,Bradshaw,92-1920,,"Jun 13, 1994",108.0,1.0,0.0,0.0,0
1993,Tennessee v. Middlebrooks,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 1, 1993",Tennessee,Middlebrooks,92-989,,"Dec 13, 1993",108.0,0.0,0.0,0.0,1
1993,Consolidated Rail Corporation v. Gottshall,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 28, 1994",Consolidated Rail Corporation,Gottshall,92-1956,,"Jun 24, 1994",108.0,1.0,0.0,0.0,0
1993,"Honda Motor Company, Ltd. v. Oberg",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 20, 1994","Honda Motor Company, Ltd.",Oberg,93-644,,"Jun 24, 1994",108.0,1.0,0.0,0.0,0
1994,Commissioner v. Schleier,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 27, 1995",Commissioner,Schleier et al.,94-500,,"Jun 14, 1995",108.0,1.0,0.0,0.0,0
1994,Florida Bar v. Went For It Inc.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 11, 1995",Florida Bar,Went For It Inc.,94-226,,"Jun 21, 1995",108.0,1.0,0.0,0.0,0
1994,Metropolitan Stevedore Company v. Rambo,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 25, 1995",Metropolitan Stevedore Company,Rambo,94-820,,"Jun 12, 1995",108.0,1.0,0.0,0.0,0
1994,Miller v. Johnson,108,Clarence Thomas,"Mr. Parks, let me change the facts just a little. Let's say that the Georgia legislature, anticipating that they were going to have some difficulty in retaining the white vote... let's say, the Democrats... decided that our loyal constituent, 90-percent voters for the Democratic Party, are blacks, so now that we have this additional district, let's make sure that we have a solid Democratic district, and the Eleventh District was drawn solely to have a solid Democratic district, and to include the most loyal Democratic voters. What's wrong with that? That's not my question. I'm sorry to interrupt you, but that's really not my question. My question is purely political. The State of Georgia is becoming increasingly Republican. We don't want to lose the entire State. The... to retain at least three districts, we will go... we will create three districts with our most loyal Democratic voters, who happen to be black. Let's say that is the purpose for the three districts. What is wrong with that? ",mr park let me change the fact just a little let us say that the georgia legislature anticipate that they we be go to have some difficulty in retain the white vote let us say the democrat decide that our loyal constituent percent voter for the democratic party be black so now that we have this additional district let us make sure that we have a solid democratic district and the eleventh district be draw solely to have a solid democratic district and to include the most loyal democratic voter what be wrong with that that be not my question I be sorry to interrupt you but that be really not my question my question be purely political the state of georgia be become increasingly republican we do not want to lose the entire state the to retain at least three district we will go we will create three district with our most loyal democratic voter who happen to be black let us say that be the purpose for the three district what be wrong with that ,84.07,Rehnquist Court,"Apr 19, 1995",,,94-631,,"Jun 29, 1995",108.0,0.0,0.0,0.0,1
1994,McIntyre v. Ohio Elections Commission,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 12, 1994",McIntyre,Ohio Elections Commission,93-986,,"Apr 19, 1995",108.0,1.0,0.0,0.0,0
1994,Brown v. Gardner,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 31, 1994",Brown,Gardner,93-1128,,"Dec 12, 1994",108.0,0.0,0.0,0.0,1
1994,Nebraska Department of Revenue v. Loewenstein,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 11, 1994",Nebraska Department of Revenue,Loewenstein,93-823,,"Dec 12, 1994",108.0,1.0,0.0,0.0,0
1994,Capitol Square Review and Advisory Bd. v. Pinette,108,Clarence Thomas,"--Mr. Wolman... I hate to interrupt you, but I'd like to ask just a couple of questions, if I may. You say that this is a religious symbol. What is the religion of the Klan? But I think the argument... the reason I ask is so much of the argument is based on the assumption that this cross is a religious symbol. Now, is there testimony to the effect that it is a religious symbol. Well, if it has a... and I don't know what the mix is. Let's say, 50-50, 50 whatever other reasons, and 50 religious, then how does that become a free exercise problem? Well, I mean, it's a problem in this case. Well, now, with that said, what is... what does a burning cross symbolize? So there are some people... as I understand the record, there were some concerns that some of the citizens of Columbus, when they saw that, could actually see fire on that cross. That's right. But doesn't the record suggest, though, that there was some concern that people would see more than the religious symbol in that cross? But that message doesn't implicate the Establishment Clause. Do you think that the political... with respect to the cross, that the political message for the Klan overwhelms the religious free exercise considerations, that if someone... if I said that a member of the Ku Klux Klan is carrying a cross down Pennsyivania Avenue, would the average person, or the reasonable person, think that that, that the Klan is engaged in an exercise of religion, or a political statement? So we're shoe-horning a political case into the religious component of the First Amendment. ",mr wolman i hate to interrupt you but I would like to ask just a couple of question if i may you say that this be a religious symbol what be the religion of the klan but i think the argument the reason i ask be so much of the argument be base on the assumption that this cross be a religious symbol now be there testimony to the effect that it be a religious symbol well if it have a and i do not know what the mix be let us say whatever other reason and religious then how do that become a free exercise problem well i mean it be a problem in this case well now with that say what be what do a burning cross symbolize so there be some people as i understand the record there we be some concern that some of the citizen of columbus when they saw that could actually see fire on that cross that be right but do not the record suggest though that there be some concern that people would see more than the religious symbol in that cross but that message do not implicate the establishment clause do you think that the political with respect to the cross that the political message for the klan overwhelm the religious free exercise consideration that if someone if i say that a member of the ku klux klan be carry a cross down pennsyivania avenue would the average person or the reasonable person think that that that the klan be engage in an exercise of religion or a political statement so we be shoe horn a political case into the religious component of the first amendment ,97.79,Rehnquist Court,"Apr 26, 1995",Capitol Square Review and Advisory Bd.,Pinette,94-780,,"Jun 29, 1995",108.0,0.0,0.0,0.0,1
1994,"Nationsbank of North Carolina, N.A. v. Variable Annuity Life Insurance Company",108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 7, 1994","Nationsbank Of North Carolina, N. A., et al.",Variable Annuity Life Insurance Co. et al.,93-1612,,"Jan 18, 1995",108.0,1.0,0.0,0.0,0
1994,Hubbard v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 21, 1995",Hubbard,United States,94-172,,"May 15, 1995",108.0,1.0,0.0,0.0,0
1994,Sandin v. Conner,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 28, 1995",Sandin,Conner et al.,93-1911,,"Jun 19, 1995",108.0,1.0,0.0,0.0,0
1994,Ryder v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 18, 1995",Ryder,United States,94-431,,"Jun 12, 1995",108.0,1.0,0.0,0.0,0
1994,Kyles v. Whitley,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 7, 1994",Curtis Lee Kyles,John P. Whitley,93-7927,"Apr 25, 1994","Apr 19, 1995",108.0,1.0,0.0,0.0,0
1994,"Jerome B. Grubart, Inc. v. Great Lakes Dredge & Dock Company",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 12, 1994",Jerome B. Graubart Inc.,Great Lakes Dredge & Dock Company,93-762,,"Feb 22, 1995",108.0,0.0,0.0,0.0,1
1994,Curtiss-Wright Corporation v. Schoonejongen,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 17, 1995",Curtiss-Wright Corporation,Schoonejongen et al.,93-1935,,"Mar 6, 1995",108.0,1.0,0.0,0.0,0
1994,Johnson v. Jones,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 18, 1995",Johnson,Jones,94-455,,"Jun 12, 1995",108.0,0.0,0.0,0.0,1
1994,Arizona v. Evans,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 7, 1994",Arizona,Isaac Evans,93-1660,"May 31, 1994","Mar 1, 1995",108.0,1.0,0.0,0.0,0
1994,Hess v. Port Authority Trans-Hudson Corporation,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 3, 1994",Hess et al.,Port Authority Trans-Hudson Corporation,93-1197,,"Nov 14, 1994",108.0,1.0,0.0,0.0,0
1994,Reich v. Collins,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 11, 1994",Reich,"Collins, Revenue Commissioner Of Georgia, et al.",93-908,,"Dec 6, 1994",108.0,1.0,0.0,0.0,0
1994,"First Options of Chicago, Inc. v. Kaplan",108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 1995","First Options of Chicago, Inc.",Kaplan,94-560,,"May 22, 1995",108.0,0.0,0.0,0.0,1
1994,Shalala v. Whitecotton,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 28, 1995","Donna E. Shalala, Secretary of Health and Human Services","Margaret Whitecotton, et al.",94-372,"Oct 31, 1994","Apr 18, 1995",108.0,1.0,0.0,0.0,0
1994,Wilson v. Arkansas,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 28, 1995",Wilson,Arkansas,94-5707,,"May 22, 1995",108.0,1.0,0.0,0.0,0
1994,"Mastrobuono v. Shearson Lehman Hutton, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 10, 1995",Mastrobuono et al.,"Shearson Lehman Hutton, Inc., et al.",94-18,,"Mar 6, 1995",108.0,1.0,0.0,0.0,0
1994,"Adarand Constructors, Inc. v. Peña",108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 17, 1995","Adarand Constructors, Inc.",Peña,93-1841,,"Jun 12, 1995",108.0,1.0,0.0,0.0,0
1994,Anderson v. Edwards,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 18, 1995",Anderson,Edwards,93-1883,,"Mar 22, 1995",108.0,1.0,0.0,0.0,0
1994,Lebron v. National Railroad Passenger Corporation,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 7, 1994",Lebron,National Railroad Passenger Corporation,93-1525,,"Feb 21, 1995",108.0,1.0,0.0,0.0,0
1994,"Gustafson v. Alloyd Company, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 2, 1994",Gustafson et al.,"Alloyd Co., Inc., Fka Alloyd Holdings, Inc., et al.",93-404,,"Feb 28, 1995",108.0,1.0,0.0,0.0,0
1994,New York State Conference of Blue Cross & Blue Shield Plans v. Travelers Ins. Co.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 18, 1995",New York State Conference Of Blue Cross & Blue Shield Plans et al.,Travelers Insurance Co. et al.,93-1408,,"Apr 26, 1995",108.0,1.0,0.0,0.0,0
1994,"American Airlines, Inc. v. Wolens",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 1, 1994","American Airlines, Inc.",Wolens,93-1286,,"Jan 18, 1995",108.0,1.0,0.0,0.0,0
1994,Asgrow Seed Company v. Winterboer,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 7, 1994",Asgrow Seed Company,"Winterboer et al., Dba Deebees",92-2038,,"Jan 18, 1995",108.0,1.0,0.0,0.0,0
1994,Gutierrez de Martinez v. Lamagno,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 1995",Gutierrez De Martinez et al.,Lamagno et al.,94-167,,"Jun 14, 1995",108.0,1.0,0.0,0.0,0
1994,Interstate Commerce Commission v. Transcon Lines,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 1, 1994",Interstate Commerce Commission,Transcon Lines et al.,93-1318,,"Jan 10, 1995",108.0,1.0,0.0,0.0,0
1994,Reno v. Koray,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 24, 1995","Reno, Attorney General, et al.",Koray,94-790,,"Jun 5, 1995",108.0,1.0,0.0,0.0,0
1994,Heintz v. Jenkins,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 21, 1995",Heintz et al.,Jenkins,94-367,,"Apr 18, 1995",108.0,0.0,0.0,0.0,1
1994,"United States v. X-Citement Video, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 5, 1994",United States,"X-Citement Video, Inc.",93-723,,"Nov 29, 1994",108.0,1.0,0.0,0.0,0
1994,O'Neal v. McAninch,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 31, 1994",O'Neal,McAninch,93-7407,,"Feb 21, 1995",108.0,1.0,0.0,0.0,0
1994,McKennon v. Nashville Banner Publishing Co.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 2, 1994",McKennon,Nashville Banner Publishing Co.,93-1543,,"Jan 23, 1995",108.0,1.0,0.0,0.0,0
1994,United States v. Lopez,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 8, 1994",United States,Lopez,93-1260,,"Apr 26, 1995",108.0,0.0,0.0,0.0,1
1994,Harris v. Alabama,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 5, 1994",Harris,Alabama,93-7659,,"Feb 22, 1995",108.0,0.0,0.0,0.0,1
1994,"U. S. Term Limits, Inc. v. Thornton",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 29, 1994","U. S. Term Limits, Inc.",Ray Thornton,93-1456,,"May 22, 1995",108.0,0.0,0.0,0.0,1
1994,Stone v. Immigration and Naturalization Service,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 28, 1994",Stone,Immigration and Naturalization Service,93-1199,,"Apr 19, 1995",108.0,0.0,0.0,0.0,1
1994,Swint v. Chambers County Commission,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 10, 1995",Swint et al.,Chambers County Commission et al.,93-1636,,"Mar 1, 1995",108.0,1.0,0.0,0.0,0
1994,"National Private Truck Council, Inc. v. Oklahoma Tax Commission",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 18, 1995","National Private Truck Council, Inc., et al.",Oklahoma Tax Commission et al.,94-688,,"Jun 19, 1995",108.0,0.0,0.0,0.0,1
1994,Reynoldsville Casket Company v. Hyde,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 27, 1995",Reynoldsville Casket Co. et al.,Hyde,94-3,,"May 15, 1995",108.0,1.0,0.0,0.0,0
1994,North Star Steel Company v. Thomas,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 25, 1995",North Star Steel Company,Thomas,94-834,,"May 30, 1995",108.0,0.0,0.0,0.0,1
1994,"Hurley v. Irish-American Gay, Lesbian and Bisexual Group of Boston, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 25, 1995",Hurley,"Irish-American Gay, Lesbian and Bisexual Group of Boston, Inc.",94-749,,"Jun 19, 1995",108.0,1.0,0.0,0.0,0
1994,United States v. Shabani,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 3, 1994",United States,Shabani,93-981,,"Nov 1, 1994",108.0,1.0,0.0,0.0,0
1994,Rosenberger v. Rector and Visitors of the University of Virginia,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 1, 1995",Rosenberger,Rector and Visitors of the University of Virginia,94-329,,"Jun 29, 1995",108.0,1.0,0.0,0.0,0
1994,"Milwaukee v. Cement Div., National Gypsum Co.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 24, 1995",Milwaukee,"Cement Div., National Gypsum Co.",94-788,,"Jun 12, 1995",108.0,0.0,0.0,0.0,1
1994,Shalala v. Guernsey Memorial Hospital,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 31, 1994",Shalala,Guernsey Memorial Hospital,93-1251,,"Mar 6, 1995",108.0,1.0,0.0,0.0,0
1994,Tome v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 5, 1994",Matthew Wayne Tome,United States,93-6892,,"Jan 10, 1995",108.0,1.0,0.0,0.0,0
1994,Witte v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 17, 1995",Witte,United States,94-6187,,"Jun 14, 1995",108.0,0.0,0.0,0.0,1
1994,U.S. Bancorp Mortgage Company v. Bonner Mall Partnership,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 4, 1994",U.S. Bancorp Mortgage Company,Bonner Mall Partnership,93-714,,"Nov 8, 1994",108.0,0.0,0.0,0.0,1
1994,Vernonia School District 47J v. Acton,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 28, 1995",Vernonia School District 47J,Acton,94-590,,"Jun 26, 1995",108.0,1.0,0.0,0.0,0
1994,United States v. Mezzanatto,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 2, 1994",United States,Mezzanatto,93-1340,,"Jan 18, 1995",108.0,1.0,0.0,0.0,0
1994,Wilton v. Seven Falls Company,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 27, 1995",Wilton,Seven Falls Company,94-562,,"Jun 12, 1995",108.0,0.0,0.0,0.0,1
